word,ENT,Musculoskeletal,Respiratory
ethacrynic,1.0,0.0,0.0
ethambutol,0.0,0.0,1.0
ethionamide,0.0,0.0,1.0
ethmoid,3.0,1.0,0.0
ethnicity,0.0,0.0,1.0
ethod,0.0,1.0,0.0
ethyl,1.0,0.0,0.0
etiologic,0.0,2.0,0.0
etiology,4.0,0.0,2.0
etiologypneumonia,0.0,0.0,1.0
etractions,0.0,0.0,1.0
eturning,0.0,0.0,1.0
eudogout,0.0,1.0,0.0
eural,0.0,0.0,1.0
europe,0.0,1.0,0.0
european,0.0,0.0,2.0
eustachian,13.0,0.0,0.0
eutzjeghers,1.0,0.0,0.0
evacuate,0.0,0.0,2.0
evacuated,0.0,0.0,1.0
evacuation,2.0,0.0,1.0
evaluate,2.0,7.0,7.0
evaluated,1.0,2.0,0.0
evaluates,1.0,0.0,1.0
evaluating,0.0,2.0,3.0
evaluation,5.0,2.0,6.0
evaporation,0.0,0.0,1.0
even,5.0,8.0,7.0
event,1.0,1.0,0.0
eventful,0.0,0.0,1.0
events,0.0,1.0,2.0
eventual,1.0,3.0,0.0
eventually,4.0,8.0,11.0
ever,1.0,0.0,0.0
eversion,0.0,1.0,0.0
every,2.0,22.0,15.0
everyday,0.0,1.0,0.0
everyone,0.0,1.0,0.0
evidence,1.0,2.0,10.0
evidencebased,0.0,0.0,2.0
evidenced,0.0,1.0,1.0
evident,0.0,0.0,2.0
exacerbate,1.0,1.0,0.0
exacerbated,1.0,0.0,1.0
exacerbates,1.0,0.0,1.0
exacerbation,0.0,0.0,2.0
exacerbations,1.0,0.0,1.0
exact,1.0,6.0,1.0
exactly,0.0,1.0,2.0
exaggerated,0.0,1.0,1.0
exaggerates,1.0,0.0,0.0
examination,24.0,18.0,16.0
examinations,1.0,2.0,4.0
examine,0.0,1.0,0.0
examiner,0.0,3.0,0.0
example,2.0,10.0,11.0
excavate,0.0,0.0,1.0
excavation,0.0,0.0,1.0
exceed,0.0,0.0,2.0
exceeded,0.0,0.0,1.0
exceeding,0.0,0.0,1.0
exceeds,1.0,0.0,3.0
excellent,2.0,1.0,1.0
except,5.0,7.0,4.0
excess,2.0,1.0,3.0
excessive,14.0,17.0,10.0
excessively,1.0,0.0,0.0
exchange,2.0,0.0,12.0
exchanges,0.0,0.0,1.0
exchangethe,0.0,0.0,1.0
excised,1.0,2.0,0.0
excision,16.0,2.0,0.0
excites,0.0,0.0,1.0
exclude,0.0,2.0,2.0
excluding,1.0,0.0,0.0
exclusively,0.0,1.0,1.0
excoriating,1.0,0.0,0.0
excretion,0.0,2.0,0.0
excursion,0.0,0.0,2.0
exercise,0.0,21.0,11.0
exercises,0.0,51.0,16.0
exercising,0.0,1.0,0.0
exert,0.0,1.0,0.0
exertion,0.0,0.0,18.0
exertional,0.0,0.0,2.0
exerts,0.0,1.0,0.0
exfoliative,2.0,0.0,0.0
exhalation,0.0,0.0,3.0
exhale,0.0,1.0,2.0
exhaled,0.0,0.0,1.0
exhausted,0.0,0.0,1.0
exhaustion,0.0,0.0,1.0
exhibit,0.0,2.0,3.0
exhibited,1.0,0.0,0.0
exhibiting,0.0,0.0,2.0
exhibits,0.0,1.0,0.0
exist,0.0,0.0,3.0
existing,0.0,1.0,1.0
exists,1.0,1.0,3.0
exit,0.0,3.0,0.0
exits,1.0,0.0,0.0
exophytic,4.0,0.0,0.0
exostoses,1.0,0.0,0.0
expand,0.0,0.0,5.0
expanded,1.0,0.0,1.0
expands,0.0,0.0,3.0
expansion,0.0,1.0,13.0
expect,10.0,2.0,1.0
expected,0.0,1.0,0.0
expectorate,2.0,0.0,0.0
expectorated,0.0,0.0,1.0
expectoration,2.0,0.0,1.0
expectorations,0.0,0.0,1.0
expel,0.0,0.0,1.0
expels,0.0,0.0,1.0
expensive,1.0,1.0,0.0
experience,1.0,3.0,5.0
experienced,5.0,2.0,0.0
experiences,1.0,0.0,0.0
experiencing,1.0,0.0,0.0
experts,0.0,1.0,0.0
expiration,0.0,0.0,13.0
expirations,0.0,0.0,1.0
expiratory,0.0,0.0,8.0
expired,1.0,0.0,2.0
explain,15.0,15.0,14.0
explaining,0.0,0.0,1.0
explanation,1.0,1.0,0.0
explanations,0.0,1.0,0.0
explosive,0.0,0.0,1.0
expose,0.0,1.0,0.0
exposed,3.0,0.0,4.0
exposure,21.0,1.0,24.0
exposures,0.0,0.0,1.0
express,0.0,0.0,2.0
expressing,1.0,0.0,0.0
expression,1.0,1.0,0.0
expressions,0.0,1.0,0.0
exsanguination,1.0,0.0,0.0
extended,0.0,0.0,1.0
extendedrelease,0.0,1.0,0.0
extending,3.0,1.0,0.0
extends,2.0,1.0,1.0
extension,3.0,9.0,0.0
extensive,0.0,1.0,13.0
extensor,0.0,3.0,0.0
extent,5.0,4.0,2.0
externa,43.0,0.0,0.0
external,33.0,2.0,6.0
extra,0.0,3.0,1.0
extracanal,1.0,0.0,0.0
extracellular,0.0,0.0,2.0
extracorporeal,0.0,0.0,1.0
extrafirm,0.0,1.0,0.0
extralaryngeal,1.0,0.0,0.0
extrapulmonary,0.0,0.0,1.0
extravascular,0.0,0.0,4.0
extreme,1.0,2.0,4.0
extremely,3.0,3.0,2.0
extremities,0.0,0.0,2.0
extremity,0.0,2.0,1.0
extrinsic,0.0,0.0,1.0
extruded,0.0,2.0,0.0
extrusionnucleus,0.0,1.0,0.0
extubate,0.0,0.0,1.0
extubation,0.0,0.0,1.0
exudate,6.0,1.0,1.0
exudative,0.0,0.0,4.0
exude,1.0,0.0,0.0
eye,3.0,0.0,1.0
eyebrows,1.0,0.0,0.0
eyelids,1.0,0.0,0.0
eyes,9.0,0.0,0.0
f,4.0,10.0,14.0
face,4.0,8.0,6.0
facial,15.0,4.0,0.0
facies,1.0,0.0,0.0
facilitate,3.0,2.0,5.0
facilitates,0.0,0.0,1.0
facilities,1.0,0.0,1.0
facility,8.0,1.0,2.0
facilitys,0.0,1.0,2.0
facing,1.0,2.0,0.0
facioscapulohumeral,0.0,5.0,0.0
fact,0.0,0.0,1.0
factor,2.0,4.0,2.0
factoras,0.0,1.0,0.0
factors,15.0,19.0,15.0
facts,0.0,0.0,1.0
fail,1.0,2.0,2.0
failed,2.0,0.0,2.0
failing,0.0,0.0,1.0
fails,6.0,4.0,2.0
failure,4.0,18.0,65.0
failures,1.0,0.0,0.0
faint,1.0,0.0,0.0
fairly,1.0,0.0,0.0
faisy,0.0,0.0,1.0
faithfully,0.0,0.0,1.0
fall,2.0,2.0,3.0
fallen,1.0,0.0,0.0
falling,4.0,0.0,3.0
falls,4.0,4.0,4.0
familial,0.0,2.0,1.0
families,0.0,2.0,1.0
family,10.0,18.0,32.0
fans,1.0,0.0,0.0
far,1.0,1.0,2.0
fascia,1.0,3.0,0.0
fashion,0.0,0.0,1.0
fasteners,0.0,1.0,0.0
faster,0.0,2.0,0.0
fat,0.0,4.0,3.0
fatal,2.0,3.0,12.0
fatalities,0.0,0.0,1.0
fatigability,0.0,0.0,1.0
fatigue,3.0,4.0,7.0
fatigued,0.0,0.0,1.0
fatty,1.0,0.0,0.0
fauces,1.0,0.0,0.0
faulty,2.0,1.0,0.0
favors,0.0,1.0,0.0
fear,1.0,2.0,1.0
fears,0.0,1.0,2.0
feature,0.0,1.0,0.0
featurecontractilitymakes,0.0,1.0,0.0
features,12.0,1.0,19.0
featuresa,1.0,0.0,0.0
febrile,1.0,0.0,0.0
february,0.0,0.0,1.0
feed,1.0,1.0,0.0
feeding,1.0,0.0,1.0
feedings,0.0,0.0,7.0
feel,2.0,4.0,3.0
feeling,2.0,2.0,1.0
feelings,0.0,0.0,1.0
feet,0.0,21.0,2.0
felt,1.0,4.0,0.0
female,0.0,1.0,0.0
females,3.0,0.0,1.0
femoral,0.0,13.0,0.0
femur,0.0,9.0,0.0
ferruginous,0.0,0.0,1.0
fetal,2.0,3.0,0.0
fetus,0.0,1.0,0.0
fev,0.0,0.0,2.0
fevde,0.0,0.0,2.0
fever,31.0,11.0,27.0
fevercausing,1.0,0.0,0.0
feverfiberoptic,0.0,0.0,1.0
fevers,0.0,0.0,1.0
feversigns,1.0,0.0,0.0
fevreduced,0.0,0.0,1.0
few,4.0,11.0,7.0
fewer,0.0,1.0,2.0
fiber,0.0,3.0,0.0
fiberglass,0.0,2.0,0.0
fiberoptic,1.0,1.0,0.0
fibers,0.0,13.0,6.0
fibrillation,0.0,0.0,3.0
fibrin,0.0,0.0,1.0
fibrinogen,0.0,0.0,1.0
fibrinoid,0.0,0.0,1.0
fibrinolysis,0.0,0.0,1.0
fibrinolytic,0.0,0.0,1.0
fibroblast,0.0,0.0,2.0
fibroblastic,0.0,0.0,1.0
fibroblasts,0.0,0.0,4.0
fibrocartilage,0.0,4.0,0.0
fibroma,0.0,1.0,0.0
fibronectin,0.0,1.0,0.0
fibrosing,0.0,0.0,2.0
fibrosis,5.0,6.0,44.0
fibrosischest,0.0,0.0,1.0
fibrosus,0.0,5.0,0.0
fibrothorax,0.0,0.0,1.0
fibrotic,0.0,3.0,5.0
fibrous,2.0,7.0,7.0
fibula,0.0,1.0,0.0
ficient,1.0,0.0,0.0
fields,0.0,0.0,6.0
fifth,1.0,1.0,1.0
fill,1.0,1.0,5.0
filled,2.0,2.0,2.0
fillers,0.0,0.0,1.0
filling,0.0,0.0,2.0
film,0.0,0.0,2.0
filter,0.0,0.0,4.0
filtered,0.0,1.0,0.0
final,0.0,3.0,0.0
finally,1.0,0.0,0.0
financial,0.0,1.0,0.0
find,0.0,3.0,4.0
finding,1.0,0.0,0.0
findings,1.0,4.0,23.0
finds,0.0,1.0,0.0
fine,0.0,0.0,7.0
finger,3.0,8.0,3.0
fingerless,0.0,1.0,0.0
fingers,0.0,5.0,0.0
fingerstick,0.0,0.0,1.0
fingertips,0.0,0.0,1.0
finish,1.0,1.0,0.0
fireproofing,0.0,0.0,1.0
firm,2.0,11.0,1.0
first,13.0,33.0,11.0
firstborn,0.0,2.0,0.0
firstline,0.0,0.0,2.0
firstrate,0.0,1.0,0.0
fish,0.0,1.0,0.0
fissures,0.0,0.0,1.0
fist,0.0,1.0,0.0
fistulas,0.0,0.0,1.0
fit,1.0,1.0,1.0
fitted,1.0,1.0,1.0
fitting,0.0,2.0,0.0
five,1.0,3.0,0.0
fiveyear,0.0,0.0,1.0
fixate,0.0,1.0,0.0
fixation,2.0,2.0,0.0
fixed,1.0,3.0,1.0
fixing,0.0,1.0,0.0
flap,3.0,0.0,0.0
flapping,1.0,0.0,1.0
flaps,1.0,1.0,0.0
flare,0.0,1.0,0.0
flareups,0.0,1.0,0.0
flaring,3.0,1.0,3.0
flashlight,0.0,1.0,0.0
flat,0.0,8.0,1.0
flatness,0.0,0.0,1.0
flatten,0.0,2.0,0.0
flattened,0.0,2.0,0.0
flattening,0.0,3.0,0.0
flavored,1.0,0.0,0.0
flecked,0.0,0.0,1.0
flex,0.0,1.0,0.0
flexed,0.0,5.0,0.0
flexible,0.0,0.0,1.0
flexingaggravates,0.0,1.0,0.0
flexion,0.0,12.0,0.0
flexor,0.0,5.0,0.0
flights,0.0,0.0,1.0
flint,0.0,0.0,1.0
flora,2.0,0.0,0.0
flotation,0.0,2.0,0.0
flour,0.0,0.0,1.0
flourish,0.0,0.0,1.0
flow,1.0,0.0,20.0
flowing,1.0,0.0,1.0
flows,0.0,1.0,1.0
flu,0.0,0.0,1.0
fluctuate,0.0,0.0,1.0
fluctuation,0.0,0.0,1.0
fluctuations,0.0,0.0,2.0
fluid,20.0,38.0,78.0
fluids,9.0,9.0,14.0
flulike,0.0,0.0,1.0
fluorescent,0.0,0.0,1.0
fluoride,0.0,1.0,0.0
fluoroscopy,0.0,0.0,1.0
flushing,0.0,2.0,0.0
flying,2.0,0.0,0.0
foam,0.0,3.0,1.0
foamylooking,0.0,0.0,1.0
focal,0.0,1.0,2.0
focus,1.0,1.0,1.0
focused,1.0,0.0,0.0
focuses,0.0,0.0,2.0
foil,0.0,0.0,1.0
fold,2.0,5.0,0.0
folded,0.0,1.0,0.0
folds,1.0,2.0,2.0
follicles,2.0,0.0,0.0
follow,4.0,8.0,8.0
followed,10.0,11.0,6.0
following,8.0,15.0,8.0
follows,8.0,10.0,4.0
followup,4.0,6.0,6.0
food,2.0,2.0,0.0
foods,0.0,3.0,1.0
foot,1.0,49.0,0.0
footboard,0.0,1.0,0.0
footboards,0.0,1.0,0.0
footdrop,0.0,7.0,0.0
footplate,2.0,0.0,0.0
footplates,0.0,1.0,0.0
footwear,0.0,1.0,0.0
for,204.0,214.0,275.0
foramen,0.0,0.0,1.0
force,0.0,4.0,2.0
forced,0.0,4.0,3.0
forceful,0.0,2.0,2.0
forceps,0.0,1.0,1.0
forces,0.0,4.0,0.0
forcibly,1.0,1.0,0.0
forcing,0.0,1.0,0.0
fore,0.0,1.0,0.0
forearm,0.0,11.0,1.0
forearms,0.0,2.0,0.0
forefinger,0.0,1.0,0.0
forefoot,0.0,4.0,0.0
forehead,2.0,0.0,0.0
foreign,6.0,1.0,8.0
forget,0.0,1.0,0.0
fork,3.0,0.0,0.0
form,12.0,24.0,19.0
formation,3.0,27.0,14.0
formative,1.0,0.0,0.0
formed,1.0,2.0,0.0
former,0.0,1.0,0.0
forming,1.0,0.0,0.0
forms,3.0,15.0,8.0
formula,2.0,0.0,2.0
formulated,0.0,1.0,0.0
forth,0.0,1.0,0.0
forward,2.0,2.0,3.0
foscarnet,0.0,0.0,1.0
foulsmelling,1.0,0.0,3.0
found,2.0,4.0,10.0
foundation,0.0,1.0,2.0
foundry,0.0,0.0,1.0
four,2.0,3.0,4.0
fourth,1.0,1.0,0.0
fowlers,0.0,0.0,1.0
fraction,0.0,0.0,2.0
fracture,0.0,19.0,2.0
fractures,0.0,32.0,4.0
fragile,0.0,2.0,0.0
fragility,0.0,1.0,0.0
fragment,0.0,0.0,2.0
fragmentation,0.0,3.0,0.0
fragmented,0.0,0.0,1.0
fragments,0.0,3.0,0.0
frail,0.0,0.0,1.0
frame,0.0,4.0,0.0
framework,1.0,1.0,0.0
frayed,0.0,1.0,0.0
free,2.0,5.0,4.0
freeing,0.0,1.0,0.0
freetissue,0.0,1.0,0.0
freezing,0.0,0.0,1.0
fremitus,0.0,0.0,2.0
frequencies,5.0,0.0,0.0
frequency,2.0,1.0,4.0
frequent,8.0,8.0,13.0
frequently,14.0,10.0,17.0
fresh,0.0,0.0,1.0
friable,1.0,0.0,0.0
friction,0.0,1.0,2.0
friends,0.0,1.0,1.0
frightening,0.0,0.0,1.0
frightens,1.0,0.0,1.0
from,142.0,118.0,151.0
front,4.0,1.0,0.0
frontal,5.0,2.0,1.0
frothing,0.0,0.0,1.0
frothy,0.0,0.0,3.0
fruit,0.0,0.0,1.0
frustration,0.0,2.0,2.0
fuel,0.0,0.0,1.0
full,4.0,3.0,5.0
fullness,4.0,0.0,0.0
fully,2.0,0.0,1.0
fulminant,0.0,0.0,1.0
fumes,1.0,0.0,1.0
function,2.0,13.0,12.0
functional,3.0,4.0,3.0
functioning,1.0,0.0,0.0
functions,0.0,2.0,2.0
fundamentals,0.0,1.0,0.0
fungal,6.0,1.0,5.0
fungi,3.0,0.0,3.0
furlow,1.0,0.0,0.0
furosemide,1.0,1.0,1.0
further,4.0,9.0,6.0
furuncles,1.0,0.0,0.0
furunculosis,0.0,2.0,0.0
fused,0.0,1.0,0.0
fusiform,0.0,0.0,1.0
fusion,0.0,13.0,0.0
fusions,0.0,1.0,0.0
future,0.0,0.0,1.0
fvc,0.0,0.0,3.0
fvcreduced,0.0,0.0,1.0
g,0.0,1.0,8.0
gag,1.0,0.0,1.0
gain,0.0,3.0,2.0
gained,0.0,1.0,0.0
gait,0.0,7.0,0.0
gallop,0.0,0.0,4.0
gammab,0.0,0.0,1.0
ganciclovir,0.0,0.0,1.0
gardnerwells,0.0,1.0,0.0
gargles,4.0,0.0,0.0
gargling,1.0,0.0,0.0
garrison,0.0,0.0,1.0
gas,0.0,0.0,19.0
gases,0.0,0.0,5.0
gasping,0.0,0.0,2.0
gasps,0.0,0.0,1.0
gastrectomy,0.0,0.0,1.0
gastric,0.0,1.0,5.0
gastrocnemius,0.0,1.0,0.0
gastroesophageal,1.0,0.0,0.0
gastrointestinal,0.0,1.0,1.0
gatifloxacin,0.0,0.0,1.0
gauges,0.0,0.0,1.0
gauze,7.0,0.0,1.0
gday,1.0,0.0,0.0
gelatin,1.0,0.0,0.0
gelatinous,0.0,1.0,0.0
gender,1.0,0.0,0.0
gene,0.0,2.0,0.0
general,1.0,2.0,6.0
generalized,5.0,1.0,2.0
generally,16.0,12.0,11.0
generates,0.0,0.0,2.0
generating,0.0,0.0,1.0
generation,0.0,0.0,1.0
generic,1.0,0.0,1.0
genetic,3.0,9.0,2.0
genitourinary,0.0,1.0,1.0
genitourinaryhypercalciuria,0.0,0.0,1.0
gentamicin,1.0,0.0,0.0
gentle,0.0,6.0,1.0
gently,3.0,5.0,1.0
gerd,3.0,0.0,0.0
german,0.0,0.0,1.0
gesics,0.0,0.0,1.0
gestation,0.0,0.0,3.0
get,4.0,6.0,1.0
gets,1.0,1.0,1.0
getting,3.0,5.0,0.0
ght,0.0,0.0,1.0
gi,0.0,5.0,2.0
giant,0.0,0.0,1.0
giantcell,0.0,1.0,0.0
giddiness,3.0,0.0,0.0
giene,0.0,0.0,4.0
gingival,0.0,0.0,1.0
girdle,0.0,1.0,0.0
girls,0.0,5.0,1.0
give,10.0,9.0,16.0
given,2.0,8.0,9.0
gives,0.0,5.0,0.0
giving,2.0,2.0,0.0
gland,2.0,0.0,0.0
glandpainless,1.0,0.0,0.0
glands,3.0,0.0,2.0
glandular,1.0,0.0,0.0
glaring,1.0,0.0,0.0
glass,0.0,0.0,1.0
glasses,0.0,1.0,1.0
glaucoma,1.0,0.0,1.0
glide,0.0,1.0,0.0
globally,0.0,0.0,1.0
glottis,2.0,0.0,0.0
glove,3.0,0.0,0.0
gloves,0.0,2.0,2.0
glucocorticoids,1.0,0.0,0.0
glucosamine,0.0,1.0,0.0
glucose,0.0,1.0,2.0
glutethimide,0.0,0.0,1.0
glycoprotein,0.0,1.0,0.0
glycosaminoglycans,0.0,1.0,0.0
glycoside,0.0,0.0,2.0
glycosides,0.0,0.0,5.0
go,0.0,1.0,0.0
goal,0.0,0.0,4.0
goals,0.0,1.0,0.0
goblet,0.0,0.0,1.0
goes,2.0,1.0,0.0
going,0.0,0.0,1.0
gold,1.0,2.0,2.0
golfers,0.0,1.0,0.0
gonadal,0.0,1.0,0.0
gonor,0.0,1.0,0.0
good,10.0,17.0,8.0
goodman,0.0,1.0,0.0
gout,0.0,33.0,0.0
gouty,0.0,3.0,0.0
gower,0.0,1.0,0.0
gowns,0.0,0.0,1.0
gradient,0.0,0.0,3.0
grading,0.0,0.0,1.0
gradual,5.0,12.0,1.0
gradually,4.0,8.0,4.0
graft,3.0,1.0,0.0
grafting,0.0,1.0,0.0
gram,0.0,1.0,11.0
gramnegative,4.0,0.0,3.0
granular,5.0,0.0,0.0
granulation,2.0,0.0,1.0
granuloma,1.0,0.0,1.0
granulomas,0.0,0.0,3.0
granulomatous,0.0,1.0,1.0
graph,2.0,0.0,0.0
grasp,1.0,2.0,0.0
grasped,0.0,1.0,0.0
grasping,0.0,1.0,0.0
grating,0.0,1.0,0.0
gravis,0.0,0.0,2.0
gravity,0.0,2.0,2.0
gray,4.0,0.0,1.0
grayish,0.0,0.0,1.0
grazel,0.0,0.0,1.0
great,1.0,5.0,3.0
greater,3.0,9.0,10.0
greatest,0.0,1.0,1.0
greatly,0.0,1.0,1.0
green,0.0,0.0,1.0
grees,1.0,2.0,1.0
grief,0.0,0.0,1.0
grips,0.0,1.0,0.0
groin,0.0,1.0,0.0
gross,0.0,5.0,1.0
grossly,0.0,1.0,1.0
ground,0.0,1.0,1.0
groundglass,0.0,0.0,4.0
group,5.0,3.0,5.0
groups,0.0,0.0,3.0
grow,3.0,1.0,1.0
growing,0.0,2.0,0.0
grows,4.0,1.0,0.0
growth,9.0,16.0,1.0
growths,5.0,1.0,0.0
grunting,0.0,0.0,5.0
guard,0.0,1.0,0.0
guerin,0.0,0.0,1.0
gui,0.0,1.0,0.0
guide,0.0,0.0,3.0
guideline,1.0,1.0,0.0
guidelines,2.0,3.0,4.0
guillainbarré,0.0,0.0,1.0
gum,0.0,0.0,1.0
gunshot,0.0,0.0,1.0
gurgling,1.0,0.0,0.0
h,15.0,11.0,15.0
habits,2.0,1.0,2.0
habitually,1.0,0.0,0.0
hacking,0.0,0.0,1.0
had,2.0,3.0,4.0
haemophilus,1.0,1.0,1.0
hair,7.0,4.0,0.0
haircare,2.0,0.0,0.0
hairline,0.0,1.0,0.0
hairs,1.0,0.0,1.0
half,0.0,3.0,1.0
hallmark,1.0,0.0,1.0
hallmarks,0.0,0.0,1.0
hallucis,0.0,3.0,0.0
hallux,0.0,13.0,0.0
halo,0.0,0.0,1.0
halofemoral,0.0,1.0,0.0
halos,0.0,0.0,1.0
halt,0.0,1.0,0.0
hammanrich,0.0,0.0,1.0
hammer,0.0,7.0,0.0
hamstring,0.0,4.0,0.0
han,0.0,0.0,1.0
hand,2.0,15.0,13.0
handle,1.0,0.0,0.0
hands,1.0,17.0,4.0
handssustained,0.0,1.0,0.0
handwashing,0.0,0.0,1.0
handy,1.0,0.0,0.0
hanges,0.0,1.0,0.0
hanging,0.0,1.0,0.0
happe,0.0,1.0,0.0
happens,0.0,3.0,1.0
hard,1.0,2.0,0.0
hardening,0.0,1.0,0.0
harm,0.0,1.0,0.0
harness,0.0,1.0,0.0
harp,1.0,0.0,0.0
has,29.0,32.0,60.0
hasnt,0.0,0.0,1.0
hat,0.0,1.0,1.0
hauk,0.0,0.0,1.0
hav,3.0,0.0,0.0
have,26.0,39.0,34.0
havermans,0.0,0.0,1.0
haversian,0.0,4.0,0.0
having,2.0,0.0,2.0
hazard,1.0,0.0,0.0
hazardous,4.0,0.0,0.0
hazards,1.0,0.0,0.0
haziness,0.0,0.0,1.0
hazy,1.0,0.0,0.0
hb,0.0,0.0,6.0
hba,0.0,0.0,1.0
hbac,0.0,1.0,0.0
hct,3.0,0.0,5.0
he,7.0,9.0,15.0
head,18.0,29.0,4.0
headache,12.0,0.0,5.0
headaches,1.0,1.0,1.0
headphones,1.0,0.0,0.0
heads,0.0,1.0,1.0
headset,1.0,0.0,0.0
headtilt,0.0,0.0,1.0
heal,2.0,1.0,0.0
healed,1.0,1.0,0.0
healing,5.0,2.0,2.0
heals,0.0,2.0,0.0
health,0.0,4.0,10.0
healthcare,1.0,0.0,3.0
healthy,0.0,1.0,3.0
hear,5.0,1.0,0.0
heard,7.0,0.0,6.0
hearing,107.0,4.0,0.0
heart,0.0,6.0,53.0
heartlung,0.0,0.0,1.0
hearts,0.0,0.0,2.0
heat,5.0,27.0,1.0
heated,1.0,0.0,0.0
heating,1.0,0.0,0.0
heatstroke,0.0,1.0,0.0
heavily,0.0,0.0,2.0
heavy,2.0,2.0,2.0
heberden,0.0,1.0,0.0
heel,0.0,8.0,0.0
heels,0.0,7.0,0.0
height,0.0,5.0,0.0
heightens,0.0,1.0,0.0
heights,0.0,2.0,0.0
heining,1.0,0.0,0.0
heir,1.0,0.0,0.0
held,1.0,2.0,0.0
helix,1.0,1.0,0.0
hell,1.0,0.0,0.0
help,12.0,38.0,38.0
helped,1.0,2.0,0.0
helpful,6.0,3.0,5.0
helping,0.0,1.0,0.0
helps,2.0,6.0,7.0
hemangioma,1.0,0.0,0.0
hematocrit,1.0,0.0,1.0
hematogenous,0.0,0.0,1.0
hematologic,1.0,0.0,0.0
hematoma,3.0,6.0,1.0
hematopoiesis,0.0,1.0,0.0
hematuria,0.0,1.0,1.0
hemidiaphragm,0.0,0.0,1.0
hemiplegia,0.0,1.0,0.0
hemivertebrae,0.0,1.0,0.0
hemlines,0.0,1.0,0.0
hemoconcentration,1.0,0.0,0.0
hemodynamic,0.0,0.0,3.0
hemoglobin,2.0,1.0,1.0
hemolytic,1.0,1.0,1.0
hemophilia,1.0,0.0,0.0
hemophilic,0.0,6.0,0.0
hemoptysis,1.0,0.0,10.0
hemorrhage,8.0,0.0,6.0
hemorrhagic,2.0,1.0,0.0
hemosiderosis,0.0,0.0,1.0
hemothorax,0.0,0.0,17.0
hemovac,0.0,2.0,0.0
hen,0.0,1.0,1.0
henochschönlein,0.0,2.0,0.0
heparin,0.0,1.0,6.0
hepatic,0.0,0.0,4.0
hepaticgranulomatous,0.0,0.0,1.0
hepatitis,0.0,0.0,3.0
hepatojugular,0.0,0.0,1.0
hepatomegaly,0.0,0.0,2.0
her,0.0,2.0,14.0
herald,0.0,1.0,0.0
herchline,0.0,0.0,1.0
here,1.0,0.0,0.0
hereditary,2.0,1.0,1.0
heredity,1.0,1.0,0.0
herniated,0.0,21.0,0.0
herniates,0.0,1.0,0.0
herniation,0.0,8.0,0.0
herpes,1.0,0.0,0.0
herself,0.0,0.0,1.0
hes,2.0,0.0,0.0
hese,0.0,1.0,0.0
hest,0.0,0.0,1.0
hg,0.0,0.0,28.0
hi,1.0,1.0,0.0
hib,0.0,0.0,4.0
hich,1.0,0.0,2.0
hievement,0.0,1.0,0.0
high,8.0,14.0,28.0
highcalorie,0.0,0.0,3.0
highdose,0.0,0.0,1.0
highefficiency,0.0,0.0,1.0
highenergy,0.0,0.0,1.0
higher,2.0,9.0,10.0
highest,0.0,3.0,3.0
highfiber,0.0,1.0,0.0
highflow,0.0,0.0,1.0
highfrequency,1.0,1.0,3.0
highheeled,0.0,3.0,0.0
highhumidity,1.0,0.0,0.0
highimpact,0.0,3.0,0.0
highly,4.0,0.0,1.0
highprotein,0.0,2.0,1.0
highpurine,0.0,1.0,0.0
highresolution,0.0,0.0,2.0
highrisk,1.0,0.0,5.0
highserum,1.0,0.0,0.0
hightoppe,0.0,5.0,0.0
highvoltage,1.0,0.0,0.0
hilar,0.0,0.0,4.0
hild,2.0,0.0,0.0
hilus,0.0,0.0,1.0
him,0.0,0.0,3.0
himself,0.0,0.0,2.0
hinges,0.0,1.0,0.0
hip,0.0,44.0,0.0
hips,0.0,7.0,0.0
hipspica,0.0,1.0,0.0
his,0.0,2.0,13.0
histamine,1.0,0.0,3.0
histologic,2.0,1.0,5.0
histopathologic,0.0,1.0,0.0
historically,0.0,1.0,0.0
histories,2.0,0.0,0.0
history,20.0,15.0,15.0
hites,1.0,0.0,0.0
hivinfected,0.0,0.0,1.0
hlatter,0.0,1.0,0.0
hmd,0.0,0.0,1.0
hn,0.0,0.0,1.0
hoar,1.0,0.0,0.0
hoarse,0.0,0.0,1.0
hoarseness,10.0,0.0,4.0
hobbies,0.0,0.0,1.0
hodgkin,1.0,0.0,2.0
hold,1.0,3.0,0.0
holding,0.0,3.0,1.0
holds,0.0,3.0,0.0
hole,2.0,0.0,0.0
holes,0.0,1.0,0.0
hom,1.0,0.0,0.0
home,5.0,13.0,16.0
homelessness,0.0,0.0,1.0
honeycomb,0.0,0.0,2.0
honeycombing,0.0,0.0,1.0
hood,0.0,0.0,1.0
horacoscope,0.0,0.0,1.0
horizon,1.0,0.0,0.0
horizontal,1.0,2.0,2.0
horizontally,0.0,0.0,1.0
hormonal,1.0,0.0,1.0
hormone,0.0,1.0,0.0
hospice,0.0,0.0,1.0
hospital,1.0,2.0,1.0
hospitalacquired,0.0,0.0,1.0
hospitalization,3.0,2.0,3.0
hospitalized,2.0,1.0,5.0
host,0.0,0.0,2.0
hosts,0.0,0.0,2.0
hot,2.0,3.0,2.0
houldnt,0.0,0.0,1.0
hour,2.0,5.0,11.0
hourly,0.0,0.0,1.0
hours,14.0,18.0,9.0
hous,1.0,0.0,0.0
housebound,0.0,1.0,0.0
household,0.0,0.0,1.0
housemaids,0.0,1.0,0.0
how,10.0,38.0,22.0
however,9.0,20.0,29.0
